DevGroup,Module,PrjPath,AssemblyName,BuildStage,IsNeedBuild
SCF,QDP,Src\QDP\Web\WebQuery\BizComponent\WebQuery.BizComponent.csproj,Inspur.GSP.Qdp.WebQuery.BizComponent,40DomainImpl,True
SCF,QDP,Src\QDP\Web\WebQuery\Designer\WebQuery.Designer.csproj,Inspur.GSP.Qdp.WebQuery.Designer,40DomainImpl,True
SCF,QDP,Src\QDP\Web\WebQuery\Exporter\WebQuery.Exporter.csproj,Inspur.GSP.Qdp.WebQuery.Exporter,40DomainImpl,True
SCF,QDP,Src\QDP\Web\WebQuery\HtmlGenerator\WebQuery.HtmlGenerator.csproj,Inspur.GSP.Qdp.WebQuery.HtmlGenerator,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Designer\Qdp.Designer.BizClient\Qdp.Designer.BizClient.csproj,Inspur.GSP.Qdp.Designer.BizClient,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Designer\Qdp.Designer.LocalClient\Qdp.Designer.LocalClient.csproj,Inspur.GSP.Qdp.Designer.LocalClient,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Designer\Qdp.Designer.RemoteClient\Qdp.Designer.RemoteClient.csproj,Inspur.GSP.Qdp.Designer.RemoteClient,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Designer\Qdp.Designer\Qdp.Designer.csproj,Inspur.GSP.Qdp.Designer,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Designer\Qdp.Metadata.Service\Qdp.Metadata.Service.csproj,Inspur.GSP.Qdp.Metadata.Service,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Print\Qdp.Runtime.Print\Qdp.Runtime.Print.csproj,Inspur.GSP.Qdp.Runtime.Print,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Runtime\Qdp.Runtime.ConditionEntity\Qdp.Runtime.ConditionEntity.csproj,Inspur.GSP.Qdp.Runtime.ConditionEntity,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Runtime\Qdp.Runtime.Core\Qdp.Runtime.Core.csproj,Inspur.GSP.Qdp.Runtime.Core,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Runtime\Qdp.Runtime.FormController\Qdp.Runtime.FormController.csproj,Inspur.GSP.Qdp.Runtime.FormController,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Runtime\Qdp.Runtime.RemoteClient\Qdp.Runtime.RemoteClient.csproj,Inspur.GSP.Qdp.Runtime.RemoteClient,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Runtime\Qdp.Runtime.Render\Qdp.Runtime.Render.csproj,Inspur.GSP.Qdp.Runtime.Render,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Runtime\Qdp.Runtime.Service\Qdp.Runtime.Service.csproj,Inspur.GSP.Qdp.Runtime.Service,40DomainImpl,True
SCF,QDP,Src\QDP\Win\Runtime\Qdp.Runtime.View\Qdp.Runtime.View.csproj,Inspur.GSP.Qdp.Runtime.View,40DomainImpl,True
SCF,RTF,Src\RTF\RTFAddins\Announcement\Announcement\Announcement.csproj,Inspur.GSP.Rtf.Announcement.Announcement,40DomainImpl,True
SCF,RTF,Src\RTF\RTFAddins\Announcement\AnnouncementCore\AnnouncementCore.csproj,Inspur.GSP.Rtf.Announcement.Core,40DomainImpl,True
SCF,RTF,Src\RTF\RTFAddins\Announcement\AnnouncementWebServiceClient\AnnouncementRemoteClient.csproj,Inspur.GSP.Rtf.Announcement.RemoteClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFAddins\Announcement\AnnounceRangeExtController\AnnounceRangeExtController.csproj,Inspur.GSP.Rtf.Announcement.Range,40DomainImpl,True
SCF,RTF,Src\RTF\RTFAddins\GSPMessage\RTFAddins.GSPMessage\RTFAddins.GSPMessage.csproj,Inspur.GSP.Rtf.RTFAddins.GSPMessage,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\Authentication\GSPAppFrameworkUI\GSPAppFrameworkUI.csproj,Inspur.GSP.Rtf.Authentication.UI,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\Authentication\GSPAuthenticationCore\GSPAuthenticationCore.csproj,Inspur.GSP.Rtf.Authentication.Core,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\Authentication\GSPAuthenticationLocalClient\GSPAuthenticationLocalClient.csproj,Inspur.GSP.Rtf.Authentication.LocalClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\Authentication\GSPAuthenticationWebServiceClient\GSPAuthenticationRemoteClient.csproj,Inspur.GSP.Rtf.Authentication.RemoteClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\Authentication\SignCertificate\SignCertificate.csproj,Inspur.GSP.Rtf.SignCertificate,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\Authentication\SignCertificateClient\SignCertificateClient.csproj,Inspur.GSP.Rtf.SignCertificateClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\Authentication\SignCertWrapper\SignCertWrapper.csproj,Inspur.GSP.Sys.SignCertWrapper,40DomainImpl,False
SCF,RTF,Src\RTF\RTFCommon\License\BizInfo\BizInfo.csproj,Genersoft.Platform.LicAuth.BizInfo,20Interface,True
SCF,RTF,Src\RTF\RTFCommon\License\Genersoft.Platform.MMP.LSB\Genersoft.Platform.MMP.LSB.csproj,Genersoft.Platform.MMP.LSB,20Interface,True
SCF,RTF,Src\RTF\RTFCommon\License\Genersoft.Platform.MMP.LSS\Genersoft.Platform.MMP.LSS.csproj,Genersoft.Platform.MMP.LSS,20Interface,True
SCF,RTF,Src\RTF\RTFCommon\License\LicenseApproval\LicenseApproval.csproj,Genersoft.Platform.License.Approval,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\License\LicenseSrv\LicenseWebService.csproj,Genersoft.GS.Public.LicenseSrv,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\License\LicenseWebServiceClient\LicenseWebServiceClient.csproj,Genersoft.GS.Public.LicenseWebServiceClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\License\LicenseWebServiceClientEx\LicenseWebServiceClientEx.csproj,Genersoft.GS.Public.LicenseWebServiceClientEx,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCommon\License\LicenseWrapper\LicenseWrapper.csproj,Genersoft.GS.Public.LicenseWrapper,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\Navigation\Function\FunctionLocalClient\FunctionLocalClient.csproj,Inspur.GSP.Rtf.Function.LocalClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\Navigation\Function\FunctionManagementCore\FunctionManagementCore.csproj,Inspur.GSP.Rtf.Function.Core,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\Navigation\Function\FunctionManagementUI\FunctionManagementUI.csproj,Inspur.GSP.Rtf.Function.UI,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\Navigation\Function\GSPFunctionObjectWebServiceClient\GSPFunctionObjectRemoteClient.csproj,Inspur.GSP.Rtf.Function.RemoteClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\RtfCore.Core\RtfCore.Core.csproj,Inspur.GSP.Rtf.Core,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\RtfCore.EventListener\RtfCore.EventListener.csproj,Inspur.GSP.Rtf.Core.EventListener,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\RTFCore.LocalClient\RTFCore.LocalClient.csproj,Inspur.GSP.RTF.Core.LocalClient,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\SSO\ClientDownLoad\NewClientDownload\NewClientDownload.csproj,Inspur.GSP.Rtf.Public.ClientDownLoad,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\SSO\GSPSSOAuthenticationCore\GSPSSOAuthenticationCore.csproj,Inspur.GSP.Rtf.Security.SSOAuthenticationCore,40DomainImpl,True
SCF,RTF,Src\RTF\RTFCore\SSO\UnInstallApplication\UnInstallApplication.csproj,Inspur.GSP.Rtf.Public.UnInstallApplication,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate.ClientSPI\ClientUpdate.ClientApi.csproj,Inspur.GSP.Rtf.ClientUpdate.ClientApi,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate.UpdateComponet\ClientUpdate.DownloadComponet.csproj,Inspur.GSP.Rtf.ClientUpdate.DownloadComponet,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\ClientUpdate.Deploy\ClientUpdate.Deploy.csproj,Inspur.GSP.Rtf.ClientUpdate.Deploy,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\ClientUpdate.DownLoad\ClientUpdate.DownLoad.csproj,Inspur.GSP.Rtf.ClientUpdate.DownLoad,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\ClientUpdate.RemoteClient\ClientUpdate.RemoteClient.csproj,Inspur.GSP.Rtf.ClientUpdate.RemoteClient,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\ClientUpdate\ClientUpdate.csproj,Inspur.GSP.Rtf.SmartClient.ClientUpdate,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\DeployerTool\ClientUpdate.DeployerTool.csproj,Inspur.GSP.Rtf.ClientUpdate.DeployerTool,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\GSPFastDownloader\ClientUpdate.GSPFastDownloader.csproj,Inspur.GSP.Rtf.ClientUpdate.GSPFastDownloader,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\Update.ClientService\ClientUpdate.ClientService.csproj,Inspur.GSP.Rtf.ClientUpdate.ClientService,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\Update.DownLoad\ClientUpdate.DownLoadStrategy.csproj,Inspur.GSP.Rtf.ClientUpdate.DownLoadStrategy,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\Update.SelfUpdater\ClientUpdate.SelfUpdater.csproj,Inspur.GSP.Rtf.ClientUpdate.SelfUpdater,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\ClientUpdate\Update.ServerCore\ClientUpdate.ServerCore.csproj,Inspur.GSP.Rtf.ClientUpdate.ServerCore,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\LoginClient\GSFramework\GSFramework.csproj,GSFramework,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\LoginClient\GSPFrameworkStartup\GSPMain.csproj,GSPMain,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\LoginClient\GSPStartup\GSPStartup.csproj,GSPStartup,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\LoginClient\StartUp\Loader.csproj,Inspur.GSP.Rtf.SmarClient.Loader,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\SmartClient.AddIns\SmartClient.Addins.csproj,Inspur.GSP.Rtf.SmartClient.Addins,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\SmartClient.FrameworkGui\SmartClient.Gui.csproj,Inspur.GSP.Rtf.SmartClient.Gui,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\SmartClient.PortalAddins\SmartClient.PortalAddins.csproj,Inspur.GSP.Rtf.SmartClient.PortalAddins,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\SmartClient.RemoteClient\SmartClient.RemoteClient.csproj,Inspur.GSP.Rtf.SmartClient.RemoteClient,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\SmartClient.Service\SmartClient.Service.csproj,Inspur.GSP.Rtf.SmartClient.Service,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\Splash\Splash.Host\Splash.Host.csproj,Inspur.GSP.Rtf.SmartClient.SplashHost,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\Splash\Splash.Service\Splash.Service.csproj,Inspur.GSP.Rtf.SmartClient.SplashService,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\Update.LocalClient\ClientUpdate.LocalClient.csproj,Inspur.GSP.Rtf.ClientUpdate.LocalClient,40DomainImpl,True
SCF,RTF,Src\RTF\SmartClient\Update.VersionService\ClientUpdate.VersionService.csproj,Inspur.GSP.Rtf.ClientUpdate.VersionService,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousClientUI\AsynClientUI.csproj,Inspur.GSP.Svc.Asynch.ClientUI,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousCommon\AsynCommon.csproj,Inspur.GSP.Svc.Asynch.Common,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousCore\AsynCore.csproj,Inspur.GSP.Svc.Asynch.Core,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousLocalClient\AsynLocalClient.csproj,Inspur.GSP.Svc.Asynch.LocalClient,40DomainImpl,True,x86
DIP,SVC,Src\SVC\Asynch\AsynchronousLogCore\AsynLogCore.csproj,Inspur.GSP.Svc.Asynch.LogCore,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousLogic\AsynLogic.csproj,Inspur.GSP.Svc.Asynch.Logic,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousLogService\AsynLogService.csproj,Inspur.GSP.Svc.Asynch.LogService,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousManagerConsole\AsynManagerConsole.csproj,Inspur.GSP.Svc.Asynch.ManagerConsole,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousRemoteClient\AsynRemoteClient.csproj,Inspur.GSP.Svc.Asynch.RemoteClient,40DomainImpl,True
DIP,SVC,Src\SVC\Asynch\AsynchronousTask\AsynTask.csproj,Inspur.GSP.Svc.Asynch.Task,40DomainImpl,True
SCF,SVC,Src\SVC\BillPrint\Svc.BillPrint.ClientAgent\Svc.BillPrint.ClientAgent.csproj,Inspur.GSP.Svc.BillPrint.ClientAgent,40DomainImpl,True
SCF,SVC,Src\SVC\BillPrint\Svc.BillPrint.Core\Svc.BillPrint.Core.csproj,Inspur.GSP.Svc.BillPrint.Core,40DomainImpl,True
SCF,SVC,Src\SVC\BillPrint\Svc.BillPrint.Ext\Svc.BillPrint.Ext.csproj,Inspur.GSP.Svc.BillPrint.Ext,40DomainImpl,True
SCF,SVC,Src\SVC\BillPrint\Svc.PrintService.LocalClient\Svc.PrintService.LocalClient.csproj,Inspur.GSP.Svc.PrintService.LocalClient,40DomainImpl,True
SCF,SVC,Src\SVC\BillPrint\Svc.PrintService.WindowService\Svc.PrintService.WindowService.csproj,Inspur.GSP.Svc.PrintService.WindowService,40DomainImpl,True
SCF,SVC,Src\SVC\BizChangeLogging\Core\BizChangeLogging.Core.csproj,Inspur.GSP.Svc.BizChangeLogging.Core,40DomainImpl,True
SCF,SVC,Src\SVC\BizChangeLogging\LocalClient\BizChangeLogging.LocalClient.csproj,Inspur.GSP.Svc.BizChangeLogging.LocalClient,40DomainImpl,True
SCF,SVC,Src\SVC\BizChangeLogging\RemoteClient\BizChangeLogging.RemoteClient.csproj,Inspur.GSP.Svc.BizChangeLogging.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\BizEvent\BizEvent\BizEventBroker\BizEventBroker.csproj,Inspur.GSP.Svc.BizEvent.Broker,40DomainImpl,True
SCF,SVC,Src\SVC\BizEvent\BizEventClient\BizEventClient.csproj,Inspur.GSP.Svc.BizEvent.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\BizEvent\BizEventCore\BizEventCore.csproj,Inspur.GSP.Svc.BizEvent.Core,40DomainImpl,True
SCF,SVC,Src\SVC\BizEvent\BizEventLocalClient\BizEventLocalClient.csproj,Inspur.GSP.Svc.BizEvent.LocalClient,40DomainImpl,True
ADP,SVC,Src\SVC\BusinessObject\Core\BusinessObjectCore.csproj,Inspur.GSP.Svc.BusinessObject.Core,40DomainImpl,True
ADP,SVC,Src\SVC\BusinessObject\LocalClient\BusinessObjectLocalClient.csproj,Inspur.GSP.Svc.BusinessObject.LocalClient,40DomainImpl,True
ADP,SVC,Src\SVC\BusinessObject\RemoteClient\BusinessObjectRemoteClient.csproj,Inspur.GSP.Svc.BusinessObject.RemoteClient,40DomainImpl,True
ADP,SVC,Src\SVC\BusinessObject\UI\BusinessObjectUI.csproj,Inspur.GSP.Svc.BusinessObject.UI,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheAddIn\CacheAddIn.csproj,Inspur.GSP.Svc.ClientCaching.AddIn,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheClient\CacheClient.csproj,Inspur.GSP.Svc.ClientCaching.Client,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheCore\CacheCore.csproj,Inspur.GSP.Svc.ClientCaching.Core,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheLocalClient\CacheLocalClient.csproj,Inspur.GSP.Svc.ClientCaching.LocalClient,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheManagement\CacheManagement.csproj,Inspur.GSP.Svc.ClientCaching.Management,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheRemoteClient\CacheRemoteClient.csproj,Inspur.GSP.Svc.ClientCaching.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheTransfer\CacheTransfer.csproj,Inspur.GSP.Svc.ClientCaching.Transfer,40DomainImpl,True
SCF,SVC,Src\SVC\ClientDataCache\CacheUI\CacheUI.csproj,Inspur.GSP.Svc.ClientCaching.UI,40DomainImpl,True
SCF,SVC,Src\SVC\DataChangeCapture\DeleteData\Core\DeleteData.Core.csproj,Inspur.GSP.Svc.DeleteData.Core,40DomainImpl,True
SCF,SVC,Src\SVC\DataChangeCapture\DeleteData\LocalClient\DeleteData.LocalClient.csproj,Inspur.GSP.Svc.DeleteData.LocalClient,40DomainImpl,True
SCF,SVC,Src\SVC\DataChangeCapture\DeleteData\RemoteClient\DeleteData.RemoteClient.csproj,Inspur.GSP.Svc.DeleteData.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\DataChangeCapture\DeleteData\UI\DeleteData.UI.csproj,Inspur.GSP.Svc.DeleteData.UI,40DomainImpl,True
SCF,SVC,Src\SVC\DataSource\DataSource.Core\DataSourceCore.csproj,Inspur.GSP.Svc.DataSource.Core,40DomainImpl,True
SCF,SVC,Src\SVC\DataSource\DataSource.LocalClient\DataSource.LocalClient.csproj,Inspur.GSP.Svc.DataSource.LocalClient,40DomainImpl,True
SCF,SVC,Src\SVC\DataSource\DataSource.RemoteClient\DataSource.RemoteClient.csproj,Inspur.GSP.Svc.DataSource.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\DataSource\DataSource.UI\DataSource.UI.csproj,Inspur.GSP.Svc.DataSource.UI,40DomainImpl,True
SCF,SVC,Src\SVC\EarlyWarning\EarlyWarning.Engine\EarlyWarning.Engine.csproj,Inspur.GSP.Svc.EarlyWarning.Engine,40DomainImpl,True
SCF,SVC,Src\SVC\EarlyWarning\EarlyWarning.RemoteClient\EarlyWarning.RemoteClient.csproj,Inspur.GSP.Svc.EarlyWarning.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\EarlyWarning\EarlyWarning.UI\EarlyWarning.UI.csproj,Inspur.GSP.Svc.EarlyWarning.UI,40DomainImpl,True
SCF,SVC,Src\SVC\Expression\Svc.Expression.Semantic\Svc.Expression.Semantic.csproj,Inspur.GSP.Svc.Expression.Semantic,40DomainImpl,True
SCF,SVC,Src\SVC\Expression\Svc.Expression.SemanticDesigner\Svc.Expression.SemanticDesigner.csproj,Inspur.GSP.Svc.Expression.SemanticDesigner,40DomainImpl,True
SCF,SVC,Src\SVC\Expression\Svc.Expression.SemanticUtils\Svc.Expression.SemanticUtils.csproj,Inspur.GSP.Svc.Expression.SemanticUtils,40DomainImpl,True
SCF,SVC,Src\SVC\Expression\Svc.Expression.Variable\Svc.Expression.Variable.csproj,Inspur.GSP.Svc.Expression.Variable,40DomainImpl,True
SCF,SVC,Src\SVC\Expression\Svc.Expression.VariableDesigner\Svc.Expression.VariableDesigner.csproj,Inspur.GSP.Svc.Expression.VariableDesigner,40DomainImpl,True
SCF,SVC,Src\SVC\LockService\CCMCore\CCMCore.csproj,Inspur.GSP.Svc.LockService.Core,40DomainImpl,True
SCF,SVC,Src\SVC\LockService\CcmLocalClient\CcmLocalClient.csproj,Inspur.GSP.Svc.LockService.LocalClient,40DomainImpl,True
SCF,SVC,Src\SVC\LockService\CcmManagerUI\CcmManager.UI.csproj,Inspur.GSP.Svc.LockService.ManagerUI,40DomainImpl,True
SCF,SVC,Src\SVC\LockService\CcmRemoteClient\CcmRemoteClient.csproj,Inspur.GSP.Svc.LockService.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\Message\Message.Engine\Message.Engine.csproj,Inspur.GSP.Svc.Message.Engine,40DomainImpl,True
SCF,SVC,Src\SVC\Message\Message.LocalClient\Message.LocalClient.csproj,Inspur.GSP.Svc.Message.LocalClient,40DomainImpl,True
SCF,SVC,Src\SVC\Message\Message.RemoteClient\Message.RemoteClient.csproj,Inspur.GSP.Svc.Message.RemoteClient,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\AmqAgent\AmqAgent.csproj,Inspur.GSP.Svc.MQ.AmqAgent,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\AmqAgentClient\AmqAgentClient.csproj,Inspur.GSP.Svc.MQ.AmqAgentClient,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\GmqAdminCore\GmqAdminCore.csproj,Inspur.GSP.Svc.MQ.Admin.Core,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\GmqConsole\GmqConsole.csproj,Inspur.GSP.Svc.MQ.Listener.GmqConsole,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\GmqEntity\GmqEntity.csproj,Inspur.GSP.Svc.MQ.GmqEntity,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\GmqLocalClient\GmqLocalClient.csproj,Inspur.GSP.Svc.MQ.Admin.LocalClient,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\GmqRemoteClient\GmqRemoteClient.csproj,Inspur.GSP.Svc.MQ.Admin.RemoteClient,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\GmqService\GmqService.csproj,Inspur.GSP.Svc.MQ.Listener.GmqService,40DomainImpl,True
DIP,SVC,Src\SVC\MessageQueue\GmqUI\GmqUI.csproj,Inspur.GSP.Svc.MQ.UI,40DomainImpl,True
ADP,SVC,Src\SVC\Numbering\Designer\NumberingDesigner.csproj,Inspur.GSP.Svc.Numbering.Designer,40DomainImpl,True
ADP,SVC,Src\SVC\Numbering\DTManager\NumberingDTManager.csproj,Inspur.GSP.Svc.Numbering.DTManager,40DomainImpl,True
ADP,SVC,Src\SVC\Numbering\LocalClient\NumberingLocalClient.csproj,Inspur.GSP.Svc.Numbering.LocalClient,40DomainImpl,True
ADP,SVC,Src\SVC\Numbering\RemoteClient\NumberingRemoteClient.csproj,Inspur.GSP.Svc.Numbering.RemoteClient,40DomainImpl,True
ADP,SVC,Src\SVC\Numbering\RTManager\NumberingRTManager.csproj,Inspur.GSP.Svc.Numbering.RTManager,40DomainImpl,True
ADP,SVC,Src\SVC\Print\Designer\PrintDesigner.csproj,Inspur.GSP.Svc.Print.Designer,40DomainImpl,True
ADP,SVC,Src\SVC\Print\DTManager\PrintDTManager.csproj,Inspur.GSP.Svc.Print.DTManager,40DomainImpl,True
ADP,SVC,Src\SVC\Print\LocalClient\PrintLocalClient.csproj,Inspur.GSP.Svc.Print.LocalClient,40DomainImpl,True
ADP,SVC,Src\SVC\Print\RemoteClient\PrintRemoteClient.csproj,Inspur.GSP.Svc.Print.RemoteClient,40DomainImpl,True
ADP,SVC,Src\SVC\Print\RTManager\PrintRTManager.csproj,Inspur.GSP.Svc.Print.RTManager,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPScheduler\GSPScheduler.csproj,Inspur.GSP.Svc.Schedule.GSPScheduler,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerAPI\GSPSchedulerAPI.csproj,Inspur.GSP.Svc.Schedule.GSPSchedulerAPI,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerClientSPI\GSPSchedulerClientAPI.csproj,Inspur.GSP.Svc.Schedule.ClientAPi,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerConsole\GSPSchedulerConsole.csproj,Inspur.GSP.Svc.Schedule.GSPSchedulerConsole,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerCore\GSPSchedulerCore.csproj,Inspur.GSP.Svc.Schedule.GSPSchedulerCore,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerDistributer\GSPSchedulerDistributer.csproj,Inspur.GSP.Svc.Schedule.GSPSchedulerDistributer,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPScheduleRestFulCient\GSPScheduleRestFulClient.csproj,Inspur.GSP.Svc.Schedule.RestFulClient,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPScheduleRestFulService\GSPScheduleRestFulService.csproj,Inspur.GSP.Svc.Schedule.RestFulService,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerJobExecuteEngine\GSPSchedulerJobExecuteEngine.csproj,Inspur.GSP.Svc.Schedule.JobExecuteEngine,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerLogCore\GSPSchedulerLogCore.csproj,Inspur.GSP.Svc.Schedule.LogCore,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerLogService\GSPSchedulerLogService.csproj,Inspur.GSP.Svc.Schedule.LogService,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerServerAPI\GSPSchedulerServerAPI.csproj,Inspur.GSP.Svc.Schedule.ServerApi,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerService\GSPSchedulerService.csproj,Inspur.GSP.Svc.Schedule.Service,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerSPI\GSPSchedulerServiceApi.csproj,Inspur.GSP.Svc.Scheduler.ServiceApi,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPSchedulerWebServiceClient\GSPSchedulerRemoteClient.csproj,Inspur.GSP.Svc.Scheduler.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPScheduleServiceConsole\GSPScheduleServiceConsole.csproj,Inspur.GSP.Svc.Scheduler.Console,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPScheduleServiceWebServiceClient\GSPScheduleServiceRemoteClient.csproj,Inspur.GSP.Svc.Schedule.ServiceRemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\Schedule\GSPScheduleWebService\GSPScheduleWebService.csproj,Inspur.GSP.Svc.Schedule.WebService,40DomainImpl,True
SCF,SVC,Src\SVC\TempObject\TempObjectImpl\TempObjectImpl.csproj,Inspur.GSP.Svc.TempObject.Manager,40DomainImpl,True
SCF,SVC,Src\SVC\UniFileManager\Svc.UniFileMgr.Core\Svc.UniFileMgr.Core.csproj,Inspur.GSP.Svc.UniFileMgr.Core,40DomainImpl,True
SCF,SVC,Src\SVC\UniFileManager\Svc.UniFileMgr.LocalClient\Svc.UniFileMgr.LocalClient.csproj,Inspur.GSP.Svc.UniFileMgr.LocalClient,40DomainImpl,True
